file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,total lines
W_KOR_SMK0_124_B1_2.txt.json,Smoking,KOR,B1_2,17,0.61,2,0.07,2,0.07,0,0.0,4,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,28
W_KOR_SMK0_030_B1_2.txt.json,Smoking,KOR,B1_2,20,0.61,2,0.06,2,0.06,6,0.18,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,33
W_KOR_SMK0_054_B1_2.txt.json,Smoking,KOR,B1_2,17,0.47,0,0.0,1,0.03,16,0.44,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
W_KOR_PTJ0_123_B1_2.txt.json,Jobs,KOR,B1_2,19,0.5,0,0.0,5,0.13,4,0.11,1,0.03,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,3,0.08,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,38
W_KOR_SMK0_186_B1_2.txt.json,Smoking,KOR,B1_2,15,0.56,0,0.0,2,0.07,5,0.19,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,27
W_KOR_PTJ0_152_B1_2.txt.json,Jobs,KOR,B1_2,21,0.53,10,0.25,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,4,0.1,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,40
W_KOR_PTJ0_143_B1_2.txt.json,Jobs,KOR,B1_2,19,0.4,4,0.08,4,0.08,15,0.31,1,0.02,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,48
W_KOR_SMK0_209_B1_2.txt.json,Smoking,KOR,B1_2,13,0.46,2,0.07,2,0.07,7,0.25,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,28
W_KOR_SMK0_117_B1_2.txt.json,Smoking,KOR,B1_2,19,0.59,2,0.06,6,0.19,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,32
W_KOR_SMK0_070_B1_2.txt.json,Smoking,KOR,B1_2,21,0.5,2,0.05,5,0.12,6,0.14,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,1,0.02,1,0.02,0,0.0,0,0.0,0,0.0,1,0.02,3,0.07,0,0.0,0,0.0,42
W_KOR_SMK0_251_B1_2.txt.json,Smoking,KOR,B1_2,22,0.65,4,0.12,2,0.06,2,0.06,1,0.03,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_KOR_SMK0_243_B1_2.txt.json,Smoking,KOR,B1_2,10,0.4,2,0.08,1,0.04,2,0.08,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,3,0.12,0,0.0,2,0.08,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,25
W_KOR_PTJ0_104_B1_2.txt.json,Jobs,KOR,B1_2,17,0.52,6,0.18,1,0.03,4,0.12,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,33
W_KOR_SMK0_164_B1_2.txt.json,Smoking,KOR,B1_2,18,0.56,2,0.06,2,0.06,5,0.16,1,0.03,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_KOR_SMK0_283_B1_2.txt.json,Smoking,KOR,B1_2,16,0.5,2,0.06,6,0.19,4,0.12,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,32
W_KOR_SMK0_161_B1_2.txt.json,Smoking,KOR,B1_2,16,0.33,2,0.04,3,0.06,8,0.17,2,0.04,0,0.0,0,0.0,5,0.1,0,0.0,0,0.0,4,0.08,0,0.0,2,0.04,0,0.0,2,0.04,4,0.08,0,0.0,0,0.0,48
W_KOR_SMK0_087_B1_2.txt.json,Smoking,KOR,B1_2,17,0.41,4,0.1,1,0.02,10,0.24,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,3,0.07,0,0.0,1,0.02,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,41
W_KOR_PTJ0_279_B1_2.txt.json,Jobs,KOR,B1_2,16,0.5,0,0.0,2,0.06,8,0.25,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_KOR_PTJ0_124_B1_2.txt.json,Jobs,KOR,B1_2,15,0.48,4,0.13,4,0.13,4,0.13,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,31
W_KOR_PTJ0_134_B1_2.txt.json,Jobs,KOR,B1_2,8,0.19,6,0.14,4,0.09,14,0.33,2,0.05,1,0.02,0,0.0,3,0.07,0,0.0,0,0.0,2,0.05,0,0.0,1,0.02,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,43
W_KOR_SMK0_104_B1_2.txt.json,Smoking,KOR,B1_2,22,0.52,2,0.05,2,0.05,6,0.14,0,0.0,2,0.05,0,0.0,7,0.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42
W_KOR_PTJ0_153_B1_2.txt.json,Jobs,KOR,B1_2,21,0.58,2,0.06,2,0.06,6,0.17,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
W_KOR_SMK0_201_B1_2.txt.json,Smoking,KOR,B1_2,19,0.79,0,0.0,1,0.04,2,0.08,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,24
W_KOR_PTJ0_117_B1_2.txt.json,Jobs,KOR,B1_2,14,0.54,0,0.0,6,0.23,2,0.08,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,26
W_KOR_SMK0_295_B1_2.txt.json,Smoking,KOR,B1_2,29,0.48,2,0.03,6,0.1,14,0.23,1,0.02,2,0.03,0,0.0,2,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.07,0,0.0,0,0.0,60
W_KOR_SMK0_085_B1_2.txt.json,Smoking,KOR,B1_2,22,0.56,5,0.13,2,0.05,0,0.0,3,0.08,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,39
W_KOR_PTJ0_012_B1_2.txt.json,Jobs,KOR,B1_2,20,0.53,2,0.05,6,0.16,4,0.11,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,38
W_KOR_PTJ0_139_B1_2.txt.json,Jobs,KOR,B1_2,18,0.6,2,0.07,4,0.13,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,30
W_KOR_PTJ0_066_B1_2.txt.json,Jobs,KOR,B1_2,17,0.38,4,0.09,4,0.09,8,0.18,0,0.0,0,0.0,1,0.02,4,0.09,0,0.0,0,0.0,6,0.13,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45
W_KOR_PTJ0_087_B1_2.txt.json,Jobs,KOR,B1_2,11,0.41,0,0.0,4,0.15,4,0.15,1,0.04,2,0.07,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,27
W_KOR_SMK0_125_B1_2.txt.json,Smoking,KOR,B1_2,22,0.67,0,0.0,2,0.06,2,0.06,0,0.0,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_KOR_PTJ0_183_B1_2.txt.json,Jobs,KOR,B1_2,25,0.54,2,0.04,3,0.07,8,0.17,5,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,46
W_KOR_PTJ0_186_B1_2.txt.json,Jobs,KOR,B1_2,16,0.41,0,0.0,2,0.05,12,0.31,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,6,0.15,0,0.0,0,0.0,39
W_KOR_PTJ0_189_B1_2.txt.json,Jobs,KOR,B1_2,15,0.5,0,0.0,2,0.07,2,0.07,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,6,0.2,0,0.0,0,0.0,30
W_KOR_PTJ0_300_B1_2.txt.json,Jobs,KOR,B1_2,15,0.47,2,0.06,3,0.09,0,0.0,4,0.12,3,0.09,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,32
W_KOR_SMK0_040_B1_2.txt.json,Smoking,KOR,B1_2,18,0.53,4,0.12,5,0.15,2,0.06,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,34
W_KOR_PTJ0_248_B1_2.txt.json,Jobs,KOR,B1_2,13,0.41,0,0.0,2,0.06,6,0.19,0,0.0,2,0.06,1,0.03,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,5,0.16,0,0.0,0,0.0,32
W_KOR_PTJ0_202_B1_2.txt.json,Jobs,KOR,B1_2,17,0.61,0,0.0,1,0.04,4,0.14,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,28
W_KOR_PTJ0_040_B1_2.txt.json,Jobs,KOR,B1_2,16,0.41,10,0.26,1,0.03,6,0.15,2,0.05,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39
W_KOR_SMK0_294_B1_2.txt.json,Smoking,KOR,B1_2,14,0.39,6,0.17,2,0.06,2,0.06,0,0.0,1,0.03,0,0.0,5,0.14,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,36
W_KOR_PTJ0_181_B1_2.txt.json,Jobs,KOR,B1_2,21,0.49,4,0.09,5,0.12,6,0.14,0,0.0,0,0.0,0,0.0,4,0.09,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,43
W_KOR_PTJ0_129_B1_2.txt.json,Jobs,KOR,B1_2,26,0.63,6,0.15,2,0.05,2,0.05,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,41
W_KOR_PTJ0_096_B1_2.txt.json,Jobs,KOR,B1_2,20,0.62,0,0.0,3,0.09,4,0.12,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_KOR_SMK0_280_B1_2.txt.json,Smoking,KOR,B1_2,20,0.61,0,0.0,3,0.09,4,0.12,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,33
W_KOR_SMK0_096_B1_2.txt.json,Smoking,KOR,B1_2,23,0.68,0,0.0,1,0.03,4,0.12,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_KOR_PTJ0_086_B1_2.txt.json,Jobs,KOR,B1_2,13,0.42,0,0.0,3,0.1,6,0.19,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,31
W_KOR_PTJ0_192_B1_2.txt.json,Jobs,KOR,B1_2,16,0.5,2,0.06,4,0.12,0,0.0,0,0.0,1,0.03,0,0.0,6,0.19,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_KOR_SMK0_037_B1_2.txt.json,Smoking,KOR,B1_2,18,0.45,2,0.05,6,0.15,6,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,7,0.17,0,0.0,0,0.0,40
W_KOR_SMK0_172_B1_2.txt.json,Smoking,KOR,B1_2,20,0.69,0,0.0,2,0.07,2,0.07,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_KOR_SMK0_288_B1_2.txt.json,Smoking,KOR,B1_2,21,0.66,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,1,0.03,5,0.16,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,32
W_KOR_PTJ0_225_B1_2.txt.json,Jobs,KOR,B1_2,19,0.59,0,0.0,3,0.09,2,0.06,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,1,0.03,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,32
W_KOR_SMK0_183_B1_2.txt.json,Smoking,KOR,B1_2,14,0.44,0,0.0,1,0.03,11,0.34,2,0.06,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,32
W_KOR_SMK0_258_B1_2.txt.json,Smoking,KOR,B1_2,15,0.47,4,0.12,2,0.06,4,0.12,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,32
W_KOR_SMK0_276_B1_2.txt.json,Smoking,KOR,B1_2,12,0.44,0,0.0,1,0.04,4,0.15,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,3,0.11,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,27
W_KOR_PTJ0_032_B1_2.txt.json,Jobs,KOR,B1_2,24,0.63,0,0.0,5,0.13,4,0.11,0,0.0,1,0.03,2,0.05,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,38
W_KOR_SMK0_146_B1_2.txt.json,Smoking,KOR,B1_2,16,0.48,2,0.06,1,0.03,2,0.06,1,0.03,3,0.09,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.18,0,0.0,0,0.0,33
W_KOR_PTJ0_211_B1_2.txt.json,Jobs,KOR,B1_2,17,0.41,6,0.15,7,0.17,0,0.0,1,0.02,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,3,0.07,0,0.0,1,0.02,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,41
W_KOR_PTJ0_179_B1_2.txt.json,Jobs,KOR,B1_2,26,0.7,2,0.05,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,2,0.05,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,37
W_KOR_SMK0_130_B1_2.txt.json,Smoking,KOR,B1_2,23,0.56,4,0.1,3,0.07,2,0.05,2,0.05,1,0.02,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,41
W_KOR_PTJ0_293_B1_2.txt.json,Jobs,KOR,B1_2,17,0.65,0,0.0,1,0.04,2,0.08,1,0.04,1,0.04,0,0.0,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,26
W_KOR_PTJ0_010_B1_2.txt.json,Jobs,KOR,B1_2,17,0.49,2,0.06,1,0.03,0,0.0,2,0.06,1,0.03,0,0.0,3,0.09,0,0.0,5,0.14,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,35
W_KOR_SMK0_101_B1_2.txt.json,Smoking,KOR,B1_2,18,0.46,2,0.05,3,0.08,8,0.21,1,0.03,1,0.03,0,0.0,2,0.05,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,39
W_KOR_PTJ0_191_B1_2.txt.json,Jobs,KOR,B1_2,18,0.47,0,0.0,0,0.0,12,0.32,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,38
W_KOR_SMK0_300_B1_2.txt.json,Smoking,KOR,B1_2,15,0.54,0,0.0,7,0.25,4,0.14,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_KOR_SMK0_012_B1_2.txt.json,Smoking,KOR,B1_2,15,0.56,4,0.15,2,0.07,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,27
W_KOR_SMK0_051_B1_2.txt.json,Smoking,KOR,B1_2,19,0.54,5,0.14,2,0.06,2,0.06,0,0.0,2,0.06,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,35
W_KOR_SMK0_199_B1_2.txt.json,Smoking,KOR,B1_2,18,0.53,4,0.12,0,0.0,10,0.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_KOR_SMK0_211_B1_2.txt.json,Smoking,KOR,B1_2,16,0.41,6,0.15,3,0.08,2,0.05,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,5,0.13,0,0.0,0,0.0,39
W_KOR_SMK0_123_B1_2.txt.json,Smoking,KOR,B1_2,22,0.5,3,0.07,5,0.11,2,0.05,1,0.02,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,5,0.11,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,44
W_KOR_PTJ0_265_B1_2.txt.json,Jobs,KOR,B1_2,14,0.3,4,0.09,5,0.11,4,0.09,4,0.09,3,0.07,0,0.0,3,0.07,0,0.0,0,0.0,2,0.04,0,0.0,1,0.02,0,0.0,0,0.0,6,0.13,0,0.0,0,0.0,46
W_KOR_PTJ0_130_B1_2.txt.json,Jobs,KOR,B1_2,13,0.33,0,0.0,2,0.05,10,0.26,4,0.1,2,0.05,2,0.05,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,1,0.03,3,0.08,0,0.0,0,0.0,39
W_KOR_PTJ0_035_B1_2.txt.json,Jobs,KOR,B1_2,11,0.42,4,0.15,1,0.04,0,0.0,2,0.08,4,0.15,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,26
W_KOR_SMK0_189_B1_2.txt.json,Smoking,KOR,B1_2,20,0.51,2,0.05,2,0.05,6,0.15,2,0.05,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,39
W_KOR_SMK0_152_B1_2.txt.json,Smoking,KOR,B1_2,19,0.46,2,0.05,2,0.05,4,0.1,3,0.07,3,0.07,1,0.02,4,0.1,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,41
W_KOR_PTJ0_098_B1_2.txt.json,Jobs,KOR,B1_2,19,0.54,0,0.0,4,0.11,2,0.06,1,0.03,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,4,0.11,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,35
W_KOR_SMK0_248_B1_2.txt.json,Smoking,KOR,B1_2,24,0.62,0,0.0,3,0.08,4,0.1,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,4,0.1,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39
W_KOR_PTJ0_242_B1_2.txt.json,Jobs,KOR,B1_2,18,0.72,0,0.0,1,0.04,0,0.0,1,0.04,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_KOR_PTJ0_164_B1_2.txt.json,Jobs,KOR,B1_2,18,0.41,2,0.05,3,0.07,16,0.36,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,44
W_KOR_PTJ0_044_B1_2.txt.json,Jobs,KOR,B1_2,14,0.39,4,0.11,3,0.08,2,0.06,2,0.06,0,0.0,0,0.0,5,0.14,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,36
W_KOR_PTJ0_161_B1_2.txt.json,Jobs,KOR,B1_2,16,0.44,0,0.0,5,0.14,2,0.06,2,0.06,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,2,0.06,0,0.0,4,0.11,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,36
W_KOR_SMK0_032_B1_2.txt.json,Smoking,KOR,B1_2,10,0.38,0,0.0,7,0.27,0,0.0,2,0.08,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,4,0.15,0,0.0,0,0.0,26
W_KOR_PTJ0_251_B1_2.txt.json,Jobs,KOR,B1_2,16,0.48,2,0.06,4,0.12,8,0.24,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_KOR_PTJ0_054_B1_2.txt.json,Jobs,KOR,B1_2,16,0.4,2,0.05,3,0.07,6,0.15,0,0.0,2,0.05,0,0.0,5,0.12,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,40
W_KOR_PTJ0_288_B1_2.txt.json,Jobs,KOR,B1_2,18,0.62,4,0.14,2,0.07,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,29
W_KOR_SMK0_143_B1_2.txt.json,Smoking,KOR,B1_2,25,0.57,2,0.05,4,0.09,6,0.14,1,0.02,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,44
W_KOR_SMK0_230_B1_2.txt.json,Smoking,KOR,B1_2,20,0.83,0,0.0,1,0.04,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,24
W_KOR_PTJ0_258_B1_2.txt.json,Jobs,KOR,B1_2,14,0.47,2,0.07,4,0.13,0,0.0,0,0.0,0,0.0,1,0.03,3,0.1,0,0.0,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,2,0.07,1,0.03,0,0.0,0,0.0,30
W_KOR_PTJ0_146_B1_2.txt.json,Jobs,KOR,B1_2,22,0.46,0,0.0,6,0.12,14,0.29,1,0.02,0,0.0,0,0.0,2,0.04,0,0.0,2,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,48
W_KOR_SMK0_142_B1_2.txt.json,Smoking,KOR,B1_2,19,0.53,0,0.0,5,0.14,4,0.11,1,0.03,0,0.0,0,0.0,4,0.11,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_KOR_SMK0_166_B1_2.txt.json,Smoking,KOR,B1_2,20,0.49,0,0.0,3,0.07,4,0.1,4,0.1,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,2,0.05,0,0.0,1,0.02,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,41
W_KOR_PTJ0_052_B1_2.txt.json,Jobs,KOR,B1_2,28,0.64,0,0.0,1,0.02,12,0.27,1,0.02,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44
W_KOR_PTJ0_125_B1_2.txt.json,Jobs,KOR,B1_2,17,0.52,4,0.12,1,0.03,4,0.12,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,33
W_KOR_PTJ0_011_B1_2.txt.json,Jobs,KOR,B1_2,17,0.57,2,0.07,4,0.13,4,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
